target_id	length	eff_length	est_counts	tpm
nHd.2.3.1.t06311-RA	297	127.183	11	0.479297
nHd.2.3.1.t12258-RA	1461	1283.34	35	0.151137
nHd.2.3.1.t04952-RA	1020	842.336	6502	42.7763
nHd.2.3.1.t10480-RA	1812	1634.34	2668.7	9.04901
nHd.2.3.1.t03669-RA	1185	1007.34	2698	14.8426
nHd.2.3.1.t18609-RA	1074	896.336	22	0.136017
nHd.2.3.1.t00459-RA	30894	30716.3	42595	7.68478
nHd.2.3.1.t10313-RA	1419	1241.34	12025	53.6831
nHd.2.3.1.t09204-RA	288	119.191	11.6272	0.540595
nHd.2.3.1.t16750-RA	2349	2171.34	21846	55.7554
nHd.2.3.1.t09182-RA	315	143.543	17	0.656311
nHd.2.3.1.t14253-RA	1392	1214.34	352	1.60637
nHd.2.3.1.t14240-RA	6054	5876.34	0	0
nHd.2.3.1.t13756-RA	492	314.942	5	0.0879794
nHd.2.3.1.t21789-RA	426	249.824	392	8.6955
nHd.2.3.1.t19615-RA	85	28.348	123	24.045
nHd.2.3.1.t00964-RA	1368	1190.34	466	2.16949
nHd.2.3.1.t18935-RA	210	55.9812	171	16.9276
nHd.2.3.1.t12161-RA	732	554.39	2677	26.7593
nHd.2.3.1.t08372-RA	1800	1622.34	30811	105.246
nHd.2.3.1.t15496-RA	666	488.4	187.404	2.1264
nHd.2.3.1.t14944-RA	1173	995.336	2897	16.1295
nHd.2.3.1.t07280-RA	834	656.366	4779	40.349
nHd.2.3.1.t05860-RA	1230	1052.34	2450	12.9019
nHd.2.3.1.t08437-RA	852	674.366	17	0.1397
nHd.2.3.1.t04687-RA	2649	2471.34	5220	11.7053
nHd.2.3.1.t12082-RA	743	565.39	3398	33.3056
nHd.2.3.1.t09194-RA	393	217.608	980.203	24.9622
nHd.2.3.1.t13467-RA	831	653.366	0	0
nHd.2.3.1.t16137-RA	1602	1424.34	283.803	1.1042
nHd.2.3.1.t05967-RA	1194	1016.34	5036	27.4594
nHd.2.3.1.t07241-RA	762	584.39	6399	60.6808
nHd.2.3.1.t03032-RA	546	368.657	24639	370.376
nHd.2.3.1.t16350-RA	1845	1667.34	523	1.73828
nHd.2.3.1.t08129-RA	1194	1016.34	1487	8.10804
nHd.2.3.1.t05965-RA	249	85.8861	310	20.0023
nHd.2.3.1.t03574-RA	1884	1706.34	9180	29.814
nHd.2.3.1.t15087-RA	534	356.701	8	0.124288
nHd.2.3.1.t15806-RA	801	623.378	2461	21.8777
nHd.2.3.1.t10977-RA	227	68.4508	118	9.55313
nHd.2.3.1.t06142-RA	1029	851.336	3714	24.1759
nHd.2.3.1.t22122-RA	309	138.12	0	0
nHd.2.3.1.t01768-RA	5685	5507.34	12172	12.2479
nHd.2.3.1.t20937-RA	548	370.642	123.302	1.84355
nHd.2.3.1.t13917-RA	798	620.378	2616.63	23.3737
nHd.2.3.1.t13517-RA	435	258.625	534	11.4423
nHd.2.3.1.t12661-RA	885	707.366	162	1.26915
nHd.2.3.1.t16667-RA	618	440.437	5975.99	75.1914
nHd.2.3.1.t07500-RA	2061	1883.34	224	0.659117
nHd.2.3.1.t03288-RA	2685	2507.34	5298.36	11.7104
nHd.2.3.1.t19488-RA	1212	1034.34	0	0
nHd.2.3.1.t12685-RA	1017	839.336	2613	17.2522
nHd.2.3.1.t06837-RA	516	338.819	2017	32.9899
nHd.2.3.1.t04523-RA	623	445.437	1380	17.1686
nHd.2.3.1.t22499-RA	147	20.7062	116	31.0456
nHd.2.3.1.t20754-RA	830	652.366	241	2.04724
nHd.2.3.1.t22279-RA	298	128.101	2317.37	100.25
nHd.2.3.1.t10710-RA	345	171.606	541	17.4706
nHd.2.3.1.t00978-RA	2136	1958.34	9065	25.6521
nHd.2.3.1.t22416-RA	336	163.109	0	0
nHd.2.3.1.t09468-RA	453	276.38	27	0.541377
nHd.2.3.1.t22314-RA	152	22.7085	189.845	46.3288
nHd.2.3.1.t19565-RA	207	53.9168	26	2.67234
nHd.2.3.1.t08428-RA	1362	1184.34	2687	12.5729
nHd.2.3.1.t05117-RA	1455	1277.34	28744	124.705
nHd.2.3.1.t02637-RA	1668	1490.34	19909	74.0299
nHd.2.3.1.t01540-RA	892	714.366	2274	17.6405
nHd.2.3.1.t17408-RA	2145	1967.34	630.634	1.7764
nHd.2.3.1.t06839-RA	1854	1676.34	73145	241.805
nHd.2.3.1.t00656-RA	1791	1613.34	17683.8	60.7426
nHd.2.3.1.t09952-RA	789	611.378	20	0.181285
nHd.2.3.1.t14649-RA	999	821.336	1413	9.53374
nHd.2.3.1.t09225-RA	219	62.5075	2494	221.109
nHd.2.3.1.t08857-RA	507	329.845	1590	26.7134
nHd.2.3.1.t17357-RA	380	205.06	691	18.6741
nHd.2.3.1.t18995-RA	590	412.488	285	3.82892
nHd.2.3.1.t09849-RA	279	111.238	1334	66.4579
nHd.2.3.1.t09803-RA	3429	3251.34	9504	16.1989
nHd.2.3.1.t08291-RA	357	182.95	27035	818.911
nHd.2.3.1.t13822-RA	210	55.9812	0	0
nHd.2.3.1.t14033-RA	762	584.39	11672	110.684
nHd.2.3.1.t02665-RA	750	572.39	346	3.34986
nHd.2.3.1.t05500-RA	5295	5117.34	41276.3	44.6992
nHd.2.3.1.t02606-RA	1575	1397.34	4989	19.7859
nHd.2.3.1.t09728-RA	3636	3458.34	22972	36.8107
nHd.2.3.1.t20102-RA	429	252.743	124	2.71885
nHd.2.3.1.t16671-RA	453	276.38	0	0
nHd.2.3.1.t03510-RA	444	267.478	22	0.455803
nHd.2.3.1.t09059-RA	648	470.41	4448	52.3999
nHd.2.3.1.t02478-RA	1455	1277.34	17908	77.6934
nHd.2.3.1.t21478-RA	42	13.3298	0	0
nHd.2.3.1.t04351-RA	405	229.245	6	0.145042
nHd.2.3.1.t04051-RA	1461	1283.34	3161	13.6498
nHd.2.3.1.t20828-RA	472	295.175	8826.77	165.716
nHd.2.3.1.t19810-RA	293	123.602	2.34236	0.10502
nHd.2.3.1.t18284-RA	1104	926.336	2491	14.9021
nHd.2.3.1.t09118-RA	330	157.515	111	3.9052
nHd.2.3.1.t14198-RA	1644	1466.34	549.543	2.07687
nHd.2.3.1.t10345-RA	810	632.366	6030	52.8434
nHd.2.3.1.t03299-RA	5964	5786.34	2692	2.57818
nHd.2.3.1.t16172-RA	1542	1364.34	292.425	1.18778
nHd.2.3.1.t09687-RA	555	377.59	2241	32.89
nHd.2.3.1.t04399-RA	1212	1034.34	4923.38	26.3781
nHd.2.3.1.t21395-RA	264	98.3661	35	1.97181
nHd.2.3.1.t08479-RA	408	232.194	3812	90.9796
nHd.2.3.1.t00723-RA	1707	1529.34	6296	22.8141
nHd.2.3.1.t09486-RA	1827	1649.34	21791	73.2167
nHd.2.3.1.t21955-RA	157	24.828	0	0
nHd.2.3.1.t06070-RA	213	58.1725	290	27.6263
nHd.2.3.1.t22656-RA	465	288.221	0	0
nHd.2.3.1.t00367-RA	2115	1937.34	982	2.80898
nHd.2.3.1.t11025-RA	3603	3425.34	1142.45	1.84832
nHd.2.3.1.t15500-RA	492	314.942	0	0
nHd.2.3.1.t03790-RA	402	226.345	37	0.905883
nHd.2.3.1.t10421-RA	1305	1127.34	13070	64.2487
nHd.2.3.1.t01602-RA	1107	929.336	10811	64.4667
nHd.2.3.1.t02077-RA	795	617.378	2259	20.2771
nHd.2.3.1.t14921-RA	357	182.95	643.607	19.4954
nHd.2.3.1.t03441-RA	1785	1607.34	1556	5.36469
nHd.2.3.1.t10374-RA	727	549.39	2061	20.7893
nHd.2.3.1.t05358-RA	1341	1163.34	4847	23.0893
nHd.2.3.1.t07558-RA	1938	1760.34	10965.5	34.5203
nHd.2.3.1.t04341-RA	1005	827.336	2437	16.3236
nHd.2.3.1.t21745-RA	177	35.052	1041	164.581
nHd.2.3.1.t05527-RA	2517	2339.34	5563	13.1783
nHd.2.3.1.t15857-RA	249	85.8861	16.0794	1.0375
nHd.2.3.1.t14676-RA	1134	956.336	10451	60.5605
nHd.2.3.1.t19552-RA	777	599.378	71.7259	0.663158
nHd.2.3.1.t22426-RA	135	17.1559	9.5	3.06869
nHd.2.3.1.t20887-RA	413	237.053	506	11.829
nHd.2.3.1.t09222-RA	240	78.6767	195.821	13.7929
nHd.2.3.1.t03344-RA	3765	3587.34	17603	27.193
nHd.2.3.1.t16188-RA	1275	1097.34	8184	41.3303
nHd.2.3.1.t07896-RA	351	177.237	9181	287.063
nHd.2.3.1.t21737-RA	145	19.9951	1372.95	380.515
nHd.2.3.1.t17771-RA	621	443.437	389.066	4.86221
nHd.2.3.1.t09058-RA	2160	1982.34	3957	11.0619
nHd.2.3.1.t01329-RA	1383	1205.34	258	1.18619
nHd.2.3.1.t22433-RA	364	189.644	95.7457	2.79783
nHd.2.3.1.t07814-RA	1461	1283.34	7126	30.7714
nHd.2.3.1.t02897-RA	255	90.8522	1	0.0609968
nHd.2.3.1.t03303-RA	954	776.352	1254	8.9512
nHd.2.3.1.t07574-RA	3174	2996.34	1195.78	2.21158
nHd.2.3.1.t21304-RA	462	285.273	29	0.563352
nHd.2.3.1.t00110-RA	2967	2789.34	5501.33	10.9297
nHd.2.3.1.t16285-RA	997	819.336	93	0.629018
nHd.2.3.1.t09760-RA	1656	1478.34	49	0.183681
nHd.2.3.1.t08093-RA	1596	1418.34	5651	22.0795
nHd.2.3.1.t06040-RA	480	303.079	7.56337	0.138294
nHd.2.3.1.t01875-RA	330	157.515	361	12.7007
nHd.2.3.1.t11201-RA	486	309.011	581	10.4194
nHd.2.3.1.t22862-RA	230	70.7655	10.9563	0.857995
nHd.2.3.1.t14291-RA	240	78.6767	850	59.8708
nHd.2.3.1.t02140-RA	2646	2468.34	25667	57.6253
nHd.2.3.1.t17483-RA	528	350.736	4	0.0632006
nHd.2.3.1.t13297-RA	234	73.9186	6590	494.053
nHd.2.3.1.t10342-RA	2049	1871.34	1301	3.85272
nHd.2.3.1.t09889-RA	936	758.352	1769	12.927
nHd.2.3.1.t02961-RA	3723	3545.34	16102	25.1689
nHd.2.3.1.t03308-RA	909	731.352	309	2.34139
nHd.2.3.1.t17214-RA	363	188.683	51.5013	1.51262
nHd.2.3.1.t08674-RA	4713	4535.34	18570.4	22.691
nHd.2.3.1.t05214-RA	1524	1346.34	798.879	3.28829
nHd.2.3.1.t17734-RA	1245	1067.34	6774	35.1711
nHd.2.3.1.t21105-RA	76	27.6417	0	0
nHd.2.3.1.t10620-RA	2796	2618.34	6092.54	12.8948
nHd.2.3.1.t08216-RA	3513	3335.34	10562	17.5489
nHd.2.3.1.t19642-RA	1146	968.336	450.908	2.5805
nHd.2.3.1.t15830-RA	1026	848.336	2786	18.1993
nHd.2.3.1.t16173-RA	753	575.39	9131.37	87.9459
nHd.2.3.1.t19955-RA	1693	1515.34	2620.97	9.58509
nHd.2.3.1.t01551-RA	3024	2846.34	13419	26.1262
nHd.2.3.1.t01006-RA	6390	6212.34	979	0.873313
nHd.2.3.1.t15241-RA	498	320.911	29.0452	0.501571
nHd.2.3.1.t10561-RA	627	449.428	9220	113.688
nHd.2.3.1.t22726-RA	216	60.3528	32.1474	2.95182
nHd.2.3.1.t14271-RA	2355	2177.34	13116	33.3824
nHd.2.3.1.t19072-RA	1212	1034.34	37	0.198236
nHd.2.3.1.t13245-RA	258	93.3297	1	0.0593775
nHd.2.3.1.t04374-RA	2916	2738.34	9621.22	19.4709
nHd.2.3.1.t21517-RA	572	394.529	646	9.07395
nHd.2.3.1.t06996-RA	1692	1514.34	701	2.5653
nHd.2.3.1.t02162-RA	1911	1733.34	31	0.0991108
nHd.2.3.1.t22584-RA	363	188.683	295	8.66428
nHd.2.3.1.t12415-RA	1062	884.336	1775	11.123
nHd.2.3.1.t04575-RA	1329	1151.34	6345	30.5402
nHd.2.3.1.t22655-RA	207	53.9168	1	0.102782
nHd.2.3.1.t17603-RA	402	226.345	1.29129	0.0316151
nHd.2.3.1.t01498-RA	2541	2363.34	970	2.27451
nHd.2.3.1.t02464-RA	2820	2642.34	14779	30.9955
nHd.2.3.1.t01560-RA	648	470.41	46459	547.313
nHd.2.3.1.t01613-RA	486	309.011	2494	44.7265
nHd.2.3.1.t19682-RA	620	442.437	13	0.16283
nHd.2.3.1.t08919-RA	2910	2732.34	2456.18	4.98158
nHd.2.3.1.t14197-RA	303	132.638	52.4573	2.19169
nHd.2.3.1.t20723-RA	210	55.9812	4	0.395968
nHd.2.3.1.t05554-RA	378	203.121	4832	131.83
nHd.2.3.1.t17957-RA	1809	1631.34	2203	7.48364
nHd.2.3.1.t05742-RA	1257	1079.34	9	0.0462091
nHd.2.3.1.t10669-RA	1701	1523.34	2046	7.44307
nHd.2.3.1.t19306-RA	115	14.9936	1062	392.52
nHd.2.3.1.t00029-RA	207	53.9168	1	0.102782
nHd.2.3.1.t10593-RA	762	584.39	0	0
nHd.2.3.1.t05110-RA	1113	935.336	23	0.136271
nHd.2.3.1.t18294-RA	243	81.0664	43	2.93948
nHd.2.3.1.t19029-RA	1354	1176.34	6190	29.1609
nHd.2.3.1.t02168-RA	759	581.39	1626	15.4987
nHd.2.3.1.t15141-RA	240	78.6767	0	0
nHd.2.3.1.t02987-RA	315	143.543	34	1.31262
nHd.2.3.1.t01990-RA	999	821.336	3510	23.6825
nHd.2.3.1.t15534-RA	1933	1755.34	133	0.419888
nHd.2.3.1.t14060-RA	1383	1205.34	133	0.611485
nHd.2.3.1.t21641-RA	324	151.894	1274.88	46.5125
nHd.2.3.1.t18769-RA	1527	1349.34	376.498	1.54627
nHd.2.3.1.t14923-RA	1824	1646.34	71	0.238991
nHd.2.3.1.t08684-RA	3777	3599.34	25742	39.6335
nHd.2.3.1.t09838-RA	399	223.431	215.529	5.34569
nHd.2.3.1.t06731-RA	477	300.121	3791	70.0003
nHd.2.3.1.t00658-RA	1995	1817.34	30228	92.1757
nHd.2.3.1.t00375-RA	342	168.778	3	0.0985023
nHd.2.3.1.t18233-RA	222	64.7022	5.88962	0.504441
nHd.2.3.1.t18843-RA	786	608.378	6296.57	57.3551
nHd.2.3.1.t04169-RA	1914	1736.34	9281	29.6212
nHd.2.3.1.t02930-RA	2823	2645.34	14200.4	29.7483
nHd.2.3.1.t08723-RA	537	359.687	10	0.15407
nHd.2.3.1.t09400-RA	8508	8330.34	486.778	0.323825
nHd.2.3.1.t05749-RA	1821	1643.34	8608	29.0281
nHd.2.3.1.t21525-RA	643	465.41	4674	55.6539
nHd.2.3.1.t01341-RA	807	629.366	13895	122.348
nHd.2.3.1.t18472-RA	635	457.419	346.441	4.19718
nHd.2.3.1.t11664-RA	528	350.736	2	0.0316003
nHd.2.3.1.t02817-RA	1719	1541.34	1523	5.47576
nHd.2.3.1.t06819-RA	1779	1601.34	2946.67	10.1974
nHd.2.3.1.t05407-RA	627	449.428	6375	78.6072
nHd.2.3.1.t10615-RA	6012	5834.34	7832.84	7.43995
nHd.2.3.1.t08154-RA	240	78.6767	2	0.140872
nHd.2.3.1.t06808-RA	3576	3398.34	34655	56.5121
nHd.2.3.1.t18154-RA	1124	946.336	1050	6.14874
nHd.2.3.1.t21362-RA	595	417.488	1011	13.4199
nHd.2.3.1.t01957-RA	492	314.942	3015	53.0516
nHd.2.3.1.t07642-RA	1608	1430.34	5364	20.7823
nHd.2.3.1.t15653-RA	1023	845.336	26	0.170446
nHd.2.3.1.t19240-RA	663	485.4	18117	206.837
nHd.2.3.1.t17224-RA	831	653.366	1961	16.6327
nHd.2.3.1.t06314-RA	1164	986.336	1032	5.79825
nHd.2.3.1.t21757-RA	111	15.4172	83	29.8341
nHd.2.3.1.t12210-RA	1167	989.336	1600	8.96227
nHd.2.3.1.t08320-RA	3288	3110.34	11311	20.1528
nHd.2.3.1.t11085-RA	1203	1025.34	1860	10.0528
nHd.2.3.1.t12541-RA	1029	851.336	516	3.35885
nHd.2.3.1.t12120-RA	4350	4172.34	15414	20.4728
nHd.2.3.1.t06706-RA	1743	1565.34	9005	31.88
nHd.2.3.1.t19442-RA	314	142.625	421.397	16.3733
nHd.2.3.1.t07905-RA	1251	1073.34	6009.41	31.0269
nHd.2.3.1.t13571-RA	324	151.894	965.538	35.2265
nHd.2.3.1.t18606-RA	344	170.661	10	0.324719
nHd.2.3.1.t02201-RA	285	116.518	56	2.66341
nHd.2.3.1.t05005-RA	1599	1421.34	18800	73.2999
nHd.2.3.1.t09200-RA	717	539.39	13	0.133562
nHd.2.3.1.t03479-RA	237	76.3058	42218	3066.07
nHd.2.3.1.t13536-RA	1878	1700.34	0	0
nHd.2.3.1.t12525-RA	1614	1436.34	590	2.27634
nHd.2.3.1.t21418-RA	357	182.95	16	0.484653
nHd.2.3.1.t11103-RA	3543	3365.34	10660	17.5538
nHd.2.3.1.t14871-RA	300	129.93	2460.76	104.955
nHd.2.3.1.t05807-RA	973	795.336	4084	28.4562
nHd.2.3.1.t00547-RA	651	473.41	3856	45.138
nHd.2.3.1.t22336-RA	138	17.8331	26	8.07957
nHd.2.3.1.t01898-RA	1734	1556.34	8144	28.9986
nHd.2.3.1.t21642-RA	147	20.7062	114.717	30.7022
nHd.2.3.1.t16236-RA	984	806.336	8	0.0549814
nHd.2.3.1.t20742-RA	335	162.202	0	0
nHd.2.3.1.t17916-RA	1059	881.336	200	1.25757
nHd.2.3.1.t11255-RA	1821	1643.34	38827	130.933
nHd.2.3.1.t11926-RA	1047	869.336	166	1.05819
nHd.2.3.1.t00941-RA	2598	2420.34	22237	50.9146
nHd.2.3.1.t10544-RA	7080	6902.34	140	0.112402
nHd.2.3.1.t08621-RA	1356	1178.34	13573	63.8335
nHd.2.3.1.t12350-RA	462	285.273	1096	21.2908
nHd.2.3.1.t22053-RA	181	37.2574	15.2362	2.26624
nHd.2.3.1.t13890-RA	546	368.657	981	14.7465
nHd.2.3.1.t21500-RA	229	69.9754	361.851	28.6567
nHd.2.3.1.t07632-RA	615	437.437	15408.6	195.205
nHd.2.3.1.t03106-RA	1299	1121.34	24947.4	123.291
nHd.2.3.1.t15343-RA	507	329.845	34.5951	0.581227
nHd.2.3.1.t06111-RA	1692	1514.34	4387	16.0542
nHd.2.3.1.t12402-RA	1950	1772.34	11388	35.6077
nHd.2.3.1.t11506-RA	4317	4139.34	7546	10.1025
nHd.2.3.1.t11291-RA	246	83.4606	257.198	17.0777
nHd.2.3.1.t19452-RA	903	725.352	179.563	1.37186
nHd.2.3.1.t11696-RA	3267	3089.34	7209.77	12.933
nHd.2.3.1.t19510-RA	847	669.366	15	0.124185
nHd.2.3.1.t20543-RA	598	420.471	1399	18.4384
nHd.2.3.1.t09798-RA	222	64.7022	4	0.342596
nHd.2.3.1.t11370-RA	1128	950.336	2265	13.2079
nHd.2.3.1.t08739-RA	558	380.575	19	0.276666
nHd.2.3.1.t05935-RA	738	560.39	1369.2	13.54
nHd.2.3.1.t14268-RA	852	674.366	28	0.230094
nHd.2.3.1.t18575-RA	240	78.6767	590	41.5573
nHd.2.3.1.t19300-RA	649	471.41	4630.2	54.4307
nHd.2.3.1.t12221-RA	906	728.352	2221	16.8986
nHd.2.3.1.t09677-RA	201	49.7634	6300	701.572
nHd.2.3.1.t08357-RA	1029	851.336	2033	13.2336
nHd.2.3.1.t14541-RA	1347	1169.34	7539	35.7286
nHd.2.3.1.t17902-RA	2088	1910.34	0	0
nHd.2.3.1.t15480-RA	303	132.638	76	3.17531
nHd.2.3.1.t19362-RA	441	264.52	175.751	3.68197
nHd.2.3.1.t16459-RA	474	297.169	3965	73.9405
nHd.2.3.1.t15512-RA	2406	2228.34	5168	12.8524
nHd.2.3.1.t12165-RA	1149	971.336	0	0
nHd.2.3.1.t01150-RA	471	294.175	66	1.24331
nHd.2.3.1.t15904-RA	378	203.121	948	25.864
nHd.2.3.1.t13011-RA	504	326.878	332	5.62852
nHd.2.3.1.t20584-RA	1656	1478.34	0	0
nHd.2.3.1.t16244-RA	453	276.38	105	2.10535
nHd.2.3.1.t07221-RA	4465	4287.34	77922	100.72
nHd.2.3.1.t06985-RA	717	539.39	6	0.0616439
nHd.2.3.1.t21236-RA	627	449.428	735	9.06295
nHd.2.3.1.t17343-RA	987	809.336	23717	162.395
nHd.2.3.1.t14270-RA	1440	1262.34	7060	30.9936
nHd.2.3.1.t10377-RA	219	62.5075	508.319	45.0657
nHd.2.3.1.t09467-RA	597	419.471	22	0.290645
nHd.2.3.1.t00294-RA	411	235.119	115743	2728.03
nHd.2.3.1.t15177-RA	1722	1544.34	322	1.15546
nHd.2.3.1.t12639-RA	2757	2579.34	9393.12	20.1811
nHd.2.3.1.t14029-RA	2139	1961.34	12867	36.3553
nHd.2.3.1.t11217-RA	2809	2631.34	7341	15.4604
nHd.2.3.1.t06454-RA	351	177.237	9	0.281403
nHd.2.3.1.t18639-RA	654	476.41	216	2.51255
nHd.2.3.1.t13935-RA	888	710.366	10374.1	80.9303
nHd.2.3.1.t02471-RA	2103	1925.34	15266	43.9401
nHd.2.3.1.t21607-RA	531	353.729	1	0.0156665
nHd.2.3.1.t15310-RA	252	88.374	6008.74	376.792
nHd.2.3.1.t10674-RA	939	761.352	4971	36.1827
nHd.2.3.1.t13999-RA	1605	1427.34	811	3.14874
nHd.2.3.1.t14176-RA	673	495.39	61	0.682377
nHd.2.3.1.t06207-RA	1254	1076.34	28855.5	148.567
nHd.2.3.1.t14148-RA	246	83.4606	1163.64	77.2641
nHd.2.3.1.t03293-RA	1443	1265.34	12182	53.3525
nHd.2.3.1.t09385-RA	4362	4184.34	3513.97	4.65386
nHd.2.3.1.t08742-RA	312	140.835	1671.73	65.7805
nHd.2.3.1.t13947-RA	1071	893.336	66	0.409422
nHd.2.3.1.t09169-RA	567	389.544	2561.08	36.4341
nHd.2.3.1.t02971-RA	393	217.608	1758	44.7698
nHd.2.3.1.t04584-RA	1620	1442.34	3413	13.1133
nHd.2.3.1.t08464-RA	894	716.366	1880	14.5434
nHd.2.3.1.t01908-RA	1269	1091.34	232	1.17807
nHd.2.3.1.t21676-RA	305	134.467	21.3378	0.87938
nHd.2.3.1.t17840-RA	561	383.56	2.55398	0.0369001
nHd.2.3.1.t10841-RA	222	64.7022	168	14.389
nHd.2.3.1.t04317-RA	213	58.1725	0	0
nHd.2.3.1.t14506-RA	1182	1004.34	0	0
nHd.2.3.1.t00005-RA	2463	2285.34	41	0.0994205
nHd.2.3.1.t02609-RA	726	548.39	1585	16.017
nHd.2.3.1.t00695-RA	903	725.352	14021	107.12
nHd.2.3.1.t21029-RA	359	184.872	36	1.07913
nHd.2.3.1.t13023-RA	201	49.7634	373	41.5375
nHd.2.3.1.t16072-RA	660	482.4	30	0.344632
nHd.2.3.1.t13665-RA	252	88.374	1061	66.5324
nHd.2.3.1.t12751-RA	891	713.366	14135	109.806
nHd.2.3.1.t11860-RA	1848	1670.34	2181.11	7.23627
nHd.2.3.1.t17179-RA	279	111.238	2829	140.937
nHd.2.3.1.t00610-RA	1284	1106.34	2003	10.0331
nHd.2.3.1.t07713-RA	972	794.336	1573	10.974
nHd.2.3.1.t10570-RA	1839	1661.34	6873	22.9261
nHd.2.3.1.t03236-RA	3207	3029.34	225035	411.666
nHd.2.3.1.t08853-RA	1530	1352.34	19648	80.5148
nHd.2.3.1.t21486-RA	271	104.288	1200	63.7658
nHd.2.3.1.t05559-RA	1059	881.336	3456	21.7307
nHd.2.3.1.t08337-RA	1338	1160.34	38.4878	0.183815
nHd.2.3.1.t16617-RA	600	422.471	9832.99	128.982
nHd.2.3.1.t03657-RA	900	722.352	3	0.0230152
nHd.2.3.1.t20025-RA	780	602.378	67	0.616378
nHd.2.3.1.t13754-RA	1238	1060.34	7279.24	38.0439
nHd.2.3.1.t11665-RA	3699	3521.34	2119.64	3.33577
nHd.2.3.1.t21651-RA	385	209.892	954.045	25.1892
nHd.2.3.1.t22311-RA	123	15.3701	4	1.4422
nHd.2.3.1.t09109-RA	369	194.446	2590	73.8145
nHd.2.3.1.t05847-RA	1080	902.336	1121	6.88461
nHd.2.3.1.t05654-RA	678	500.39	112	1.24037
nHd.2.3.1.t19324-RA	513	335.825	2515	41.5018
nHd.2.3.1.t22398-RA	168	30.1189	141	25.9431
nHd.2.3.1.t07192-RA	594	416.488	2	0.0266115
nHd.2.3.1.t03524-RA	558	380.575	2443	35.5734
nHd.2.3.1.t08282-RA	2745	2567.34	7159	15.453
nHd.2.3.1.t05357-RA	1359	1181.34	3499	16.4139
nHd.2.3.1.t06060-RA	2031	1853.34	53706	160.587
nHd.2.3.1.t07601-RA	705	527.39	627.086	6.58927
nHd.2.3.1.t19183-RA	876	698.366	100	0.793522
nHd.2.3.1.t14361-RA	249	85.8861	1138.24	73.4435
nHd.2.3.1.t17213-RA	228	69.2359	2	0.160081
nHd.2.3.1.t00973-RA	3462	3284.34	3864.18	6.52006
nHd.2.3.1.t11873-RA	267	100.873	5	0.274687
nHd.2.3.1.t03451-RA	1764	1586.34	9684	33.83
nHd.2.3.1.t07935-RA	2967	2789.34	8330	16.5496
nHd.2.3.1.t13712-RA	483	306.073	4574	82.8159
nHd.2.3.1.t21268-RA	547	369.657	9.21189	0.138099
nHd.2.3.1.t09585-RA	219	62.5075	708.16	62.783
nHd.2.3.1.t02997-RA	1407	1229.34	908	4.09315
nHd.2.3.1.t21687-RA	201	49.7634	1	0.111361
nHd.2.3.1.t21026-RA	307	136.302	470.853	19.1437
nHd.2.3.1.t00619-RA	297	127.183	71	3.09364
nHd.2.3.1.t07864-RA	2007	1829.34	3568.78	10.8111
nHd.2.3.1.t02780-RA	1107	929.336	1024	6.10618
nHd.2.3.1.t01853-RA	2913	2735.34	3147	6.3757
nHd.2.3.1.t17292-RA	2886	2708.34	124.271	0.254278
nHd.2.3.1.t04724-RA	675	497.39	44.8041	0.499187
nHd.2.3.1.t02754-RA	972	794.336	4127.31	28.7942
nHd.2.3.1.t09623-RA	633	455.419	4286	52.1535
nHd.2.3.1.t18537-RA	951	773.352	5338	38.2511
nHd.2.3.1.t10123-RA	2664	2486.34	2279	5.07957
nHd.2.3.1.t13158-RA	3267	3089.34	3946	7.07838
nHd.2.3.1.t03189-RA	1221	1043.34	1943	10.3203
nHd.2.3.1.t19836-RA	384	208.934	3658.75	97.0432
nHd.2.3.1.t08508-RA	245	82.6443	1673.48	112.215
nHd.2.3.1.t22672-RA	383	207.976	168	4.47649
nHd.2.3.1.t19594-RA	945	767.352	2067	14.9275
nHd.2.3.1.t03603-RA	1491	1313.34	11029	46.5374
nHd.2.3.1.t13560-RA	294	124.527	14	0.623029
nHd.2.3.1.t10081-RA	246	83.4606	42	2.78875
nHd.2.3.1.t06643-RA	1689	1511.34	2461	9.02387
nHd.2.3.1.t04496-RA	600	422.471	196	2.571
nHd.2.3.1.t08806-RA	2910	2732.34	30.0092	0.0608642
nHd.2.3.1.t15586-RA	1002	824.336	4871	32.7458
nHd.2.3.1.t21570-RA	500	322.904	1961	33.6547
nHd.2.3.1.t10736-RA	480	303.079	6491	118.686
nHd.2.3.1.t07112-RA	1014	836.336	172	1.1397
nHd.2.3.1.t03266-RA	1074	896.336	4	0.0247304
nHd.2.3.1.t11307-RA	282	113.867	296	14.4058
nHd.2.3.1.t00951-RA	777	599.378	73	0.674938
nHd.2.3.1.t13969-RA	3768	3590.34	5036.22	7.77341
nHd.2.3.1.t11065-RA	513	335.825	386.116	6.37157
nHd.2.3.1.t02414-RA	1041	863.336	5306	34.0588
nHd.2.3.1.t02453-RA	1593	1415.34	11528	45.1374
nHd.2.3.1.t01027-RA	1248	1070.34	6318	32.7116
nHd.2.3.1.t20564-RA	148	21.0414	1653	435.352
nHd.2.3.1.t18533-RA	1002	824.336	1922	12.9209
nHd.2.3.1.t01900-RA	798	620.378	4360	38.9468
nHd.2.3.1.t09009-RA	4074	3896.34	8116	11.5432
nHd.2.3.1.t04121-RA	570	392.544	3352	47.3214
